84574 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457432.fits
84574 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457431.fits
84574 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457412.fits
84574 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457411.fits
84575 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457532.fits
84575 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457531.fits
84575 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457512.fits
84575 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457511.fits
84576 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457632.fits
84576 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457631.fits
84576 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457612.fits
84576 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457611.fits
84577 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457732.fits
84577 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457731.fits
84577 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457712.fits
84577 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457711.fits
84578 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457832.fits
84578 0x10001001010, /data/raw/2023-01-04/sps/PFSA08457831.fits
84578 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457812.fits
84578 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08457811.fits
84580 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458032.fits
84580 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458031.fits
84580 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458012.fits
84580 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458011.fits
84581 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458132.fits
84581 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458131.fits
84581 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458112.fits
84581 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458111.fits
84582 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458232.fits
84582 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458231.fits
84582 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458212.fits
84582 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458211.fits
84583 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458332.fits
84583 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458331.fits
84583 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458312.fits
84583 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458311.fits
84584 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458432.fits
84584 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458431.fits
84584 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458412.fits
84584 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458411.fits
84585 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458532.fits
84585 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458531.fits
84585 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458512.fits
84585 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458511.fits
84586 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458632.fits
84586 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458631.fits
84586 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458612.fits
84586 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458611.fits
84587 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458732.fits
84587 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458731.fits
84587 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458712.fits
84587 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458711.fits
84588 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458832.fits
84588 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458831.fits
84588 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458812.fits
84588 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458811.fits
84589 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458932.fits
84589 0x10001001010, /data/raw/2023-01-04/sps/PFSA08458931.fits
84589 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458912.fits
84589 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08458911.fits
84590 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459032.fits
84590 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459031.fits
84590 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459012.fits
84590 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459011.fits
84591 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459132.fits
84591 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459131.fits
84591 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459112.fits
84591 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459111.fits
84592 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459232.fits
84592 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459231.fits
84592 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459212.fits
84592 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459211.fits
84593 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459332.fits
84593 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459331.fits
84593 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459312.fits
84593 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459311.fits
84594 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459432.fits
84594 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459431.fits
84594 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459412.fits
84594 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459411.fits
84595 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459532.fits
84595 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459531.fits
84595 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459512.fits
84595 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459511.fits
84596 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459632.fits
84596 0x10001001010, /data/raw/2023-01-04/sps/PFSA08459631.fits
84596 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459612.fits
84596 0xdeadbeef, /data/raw/2023-01-04/sps/PFSA08459611.fits
